,at,reviewCreatedVersion,content,score,sentiment
13643,2021-10-26 01:47:46,4.0.2,"Ribet ya, hari ini tgl 27 Oktober 2021 buka aplikasi pedulilindungi ternyata ada perubahan. Harus masuk lagi dg otp, padahal sudah ada akun. 5 kali gagal dg 5 otp untuk masuk ke aplikasi, harus tunggu 3 jam lagi. Seharusnya yg sudah punya akun tidak perlu otp lagi, atau dipermudah. Bagaimana mau membuka sertifikat kalau untuk masuk ke aplikasinya saja sulit?",3,neutral
13665,2021-08-12 23:21:57,3.4.1,"Seharusnya sertifikat itu bisa dikirimkan ke alamat email yang sudah terdaftar agar lebih mudah,masuk melalui aplikasi nya keterangannya sudah vaksin tapi sertifikat nya gak keluar,dicoba berkali-kali tetap aja gak bisa.",3,neutral
13681,2021-09-30 01:16:47,3.4.6,"Mohon bantuannya. Kemarin sudah daftar dan sukses. Tetapi hari ini tidak bisa dibuka. Layar selalu menampilkan ""IZINKAN AKSES LOKASI"" setelah diklik tetap tidak terbuka.",3,neutral
13683,2021-11-13 03:10:15,4.0.2,Tolong d perbaiki lagi .. Saya sudah mengecilkan d huruf terkecil tapi tetap g muncul tombol setuju nya .. Mohon d percepat perbaikannnya mengingat kegiatan apapun outdoor harus scan pedulilindungi. Ini jdi sangat merepotkan,3,neutral
13698,2021-11-22 02:11:11,4.0.2,"Tidak ramah untuk semua hp. Ukuran layar aplikasi tidak disesuaikan kebutuhan pengguna, sehingga tombol setuju saja tidak bisa discroll. Terima kasih",3,neutral
13706,2021-10-10 08:58:42,3.4.6,"Mau daftar vaksin, pas konfirmasi nya ga bisa mulu, padahal otp udh bener, gatau kenapa tetep ga bisa masuk... Menu pas daftar vaksinnya (interfacenya) jg kurang sesuai dg kegunaan, khususnya nomor telfon, ada keterangan kode nomor d depannya (+62) tp ternyata pas input nomor telfon tetep harus nambah angka nol sendiri, padahal udah ada kode itu d kolom sebelah yg fix tidak bisa d ganti2, jd fungsi ada nya kolom tsb buat apa kalau ternyata tetap harus ketik angka nol utk nomor telfon?? Thx...",3,neutral
13712,2022-01-31 07:52:11,4.0.9,"Selamat siang knp apk peduli lindungi tidak berfungsi saat sy scan barcode, padahal sudah coba sy ulang & setting berkali-kali. Mohon bantuannya supaya sy bisa scan barcode sy sudah vaksin sebanyak 2 kali knp tidak bisa scanner barcode.",3,neutral
13713,2021-10-04 18:14:08,3.4.6,Tolong pengaturan ijin lokasi di koreksi. Masak ijin lokasi harus selalu digunakan. Kalo kita seting ijinkan saat aplikasi digunakan ngak pernah mau masuk. Malah bikin boros batre aja.,3,neutral
13714,2021-06-29 05:48:59,3.2.6,"Aplikasi ini tidak begitu jelas penggunaan dan manfaatnya. Untuk merubah identitas diri beserta nomor telepon tidak bisa terkoneksi dengan baik dengan data sebelumnya. Untuk mendaftar ikut vaksin juga tidak diakomodasi dengan baik dan representarif. Ada tulisan silahkan mendaftar untuk anggota keluarga, tapi ngga ada menu untuk input nya. Sayang sekali, tidak bisa optimal seperti yang dibuat oleh pemerintah Singapura, yang terbukti bisa kendalikan covid, setelah ditambah alat trace together.",3,neutral
13725,2021-10-18 01:08:16,3.4.6,"Ada beberapa error yg saya temui di aplikasi. Saya lupa checkout di tempat kantor saya, besoknya saya mau checkin tetapi tidak bisa. Muncul notifikasi masih berada di area kantor. Saya coba logout manual tetapi tidak menemukan menunya. Harap tim development segera memperbaiki.",3,neutral
13726,2021-07-22 11:06:08,3.3.6,"Yang kesulitan dan bingung LEBIH BAIK MELALUI WEBSITE nya saja, jujur yang di WEBSITE nya jauh lebih akurat saya gak nyampe setengah hari sudah ada sertifikatnya. ( Daftar nya pakai data saat vaksin, untuk email bebas ). 😀👍",3,neutral
13728,2021-05-27 15:03:13,3.2.6,Masih banyak Yg Harus perbaiki ...contoh pada saat mengisi data lahir tidak bisa langsung klik angka..... Kita harus mundur urut ketahun Lahir kita...jadi tidak efisien dan memakan banyak waktu.tolong perbaiki aplikasinya....,3,neutral
13744,2020-04-02 13:04:00,1.0.1,"kenapa blutut aktip terus ?? tolong bisa diganti dengan gps bekerjasamalah dengan google map, jadi bisa disertai peta atau pasien yg terdekat dengan kita dan angsung terkoneksi jika kita buka aplikasinya... maaf unsintal dulu",3,neutral
13746,2021-09-29 13:22:11,3.4.6,Tolong aplikasinya dibuat lebih simpel agar orang2 tua lebih mudah mengisi tanggal lahir mereka. Atau dihilangkan saja kolom isi tgl lahirnya karena kan sudah ada kolom isi NIK. Kasian para manula boss....selebihnya aplikasi ini bagus dan berjalan sesuai keinginan. Thanks sebelumnya 🙏,3,neutral
13749,2021-08-25 04:23:38,3.4.3,"Ada intruksi perbarui data,udh diupdate muncul selalu ijinkan akses lokasi pdahal semua setting udh izinkan semua..tapi tetep ga bisa buka pdhal seblm diupdate malah lancar2 aja..hmmm bikin pusing deh",3,neutral
13750,2021-09-30 01:58:24,3.4.6,Kenapa di menu pendaftaran vaksin tidak diverivikasi. Padahal saya sudah memasukan kode otp tetapi diverivikasi tidak bisa. Muncul tulisan cannot marshal. Sudah dicoba berulang kali tetap tidak bisa.,3,neutral
13760,2021-07-06 10:44:42,3.2.6,"Mohon statistik kasus covid19 di setiap daerah selalu update, karena ketika saya setiap hari buka statistik, angkanya selalu sama tidak ada tren perubahan, jika selalu update akan sangat membantu pengguna. Jika data tidak update akan dianggap aplikasi tidak berguna, terima kasih",3,neutral
13764,2021-10-21 05:44:52,3.4.6,"Sara buat pengembang nya, kalau bikin input tgl lahir, sebaiknya pakai ketik manual saja, kasian yg tahun lahirnya tahun 60/70 an. Apalagi jika terjadi kesalahan pada saat input, tentu kita bakal mengulang lagi... Terimakasih",3,neutral
13775,2021-09-24 12:57:43,3.4.5,"Saya berikan bintang 3, karena kadang untuk melakukan scan masuk swalayan atau mal masih suka error padahal signal Data Seluler 4G dan Kondisi 5 Bar... minta tolong dibenahi lagi kominfo.... aplikasi wajib harus lebih bekerja dengan baik ...",3,neutral
13780,2020-04-22 13:58:06,2.0.0,"Seharusnya ada fitur search lokasi apakah zona merah atau tidak, jadi sebelum kita ke lokasi tersebut bisa tau terlebih dahulu dan mengurungkan niat untuk datang kesana, bukannya sudah ada d lokasi tersebut baru d beritahu bahwa ada d zona merah. Terus notifikasinya juga sebaiknya d berikan lokasi tepatnya dimana, jd kalau kita telat lihat notif, kita bisa tau lokasi mana yang sudah kita kunjungi yang zona merah apa tidak. Dan sebaiknya zona itu lebih spesifik, positif, pdp, odp. Tiba2 terhenti.",3,neutral
13793,2021-08-06 02:24:44,3.4.0,"Tolong aplikasinya diperbaiki , sudah sangat membantu , tapi masih banyak bug , masa setiap mau liat sertifikat faksin harus reboot prangkat dlu , 1 lagi saya mau nanya min , kenapa di setiap tempat yg saya kunjungi itu terdapat lingkaran merah , apa itu zona merah ?soalnya saya di tengah laut saya sempatkan buka aplikasi ini ttp lingkaran di sekitar lokasi saya merah ?",3,neutral
13822,2020-04-26 04:44:14,2.0.0,Bug...kemaren bug sekarang bintang 3 dulu... Karena data dari kecamatan info sudah ada 2positif...tapi kok masih zona kuning ya.... Semoga datanya selalu update,3,neutral
13829,2021-08-29 04:53:45,3.4.3,Setiap mau daftar vaksin ga bisa karena kendala OTP yg selalu gagal...pdhl menitannya msh panjang selalu ada tulisan OTP EXP DAN OTP NOT MATCH... Tolong di perbaiki lagi...kl kemana2 hrs pake aplikasi ini...kl sering error bikin susah aja,3,neutral
13846,2021-10-22 01:35:51,3.4.6,"Tolong perbaiki lagi aplikasinya. Lebih ditingkatkan. Mau cek sertifikat vaksin saja musti ulang2 trus masukkan nik dan nama. Udah klik periksa tetap kembali ke nik dan nama. Bego2in orang aja nih aplikasi, menyita waktu.",3,neutral
13864,2021-08-29 03:43:22,3.4.3,"Saya sudah download, tapi setiap buka aplikasi keluar tulisan terdeteksi lokasi buatan, padahal lokasi otomatis dari hp gak dibuat sama saya, saya matikan lokasi, diminta lokasinya, jadi gimana sih maunya",3,neutral
13873,2021-08-21 04:38:52,3.4.1,"Saya sudah berkali kali daftar gagal terus karena kode sms verifikasi pendaftaran gak masuk. Anehnya verifikasi no hp masuk. Eh ternyata kode verifikasi pendaftaran bukan lewat sms seperti yang tertulis, tapi lewat email. Mohon juga perbaiki format nomor hp, mau +628 kah, 08 kah. Pas verifikasi data diri pake +628, tapi setelah tersimpan jadi 08. Pas verifikasi pendaftaran pake duaduanya jadi +62-08. Pas selesai kembali jadi 08 lagi",3,neutral
13874,2021-07-26 22:43:58,3.3.6,"Mohon developer untuk kemudahan akses seperti awal, sekarang dengan adanya tambahan ""masukkan email"" semakin mempersulit masyrakat awam,, saya sebagai nakes juga susah menjelaskan krna selalu ada pembaruan. Kita mau bantu masyrakat malah kita yang kena omel",3,neutral
13891,2021-07-08 03:34:04,3.2.6,"Saya tgl 6 juli sudah divaksin, di stadion gelora 10 nopember, tapi saya tidak langsung dapat sertifikat fisik, dan sampai saat ini saya belum dapet sms dari 1199, dan di aplikasi pedulilindungi pun saya cek, data saya belum terdaftar, bagaimana ini, masalahnya saya mau pergi jarak jauuh, masa iya saya harus vaksin lagi di stasiun atau bandara, saya sudah email ke peduli lindungi tapi tidak ada tanggapan, saya teleponpun ke 119 ext 9 sama aja,tolong dibantu gimana solusinya.",3,neutral
13894,2021-09-07 10:05:26,3.4.4,Saya mau menyampaikan keluhan saya tentang masalah aplikasi ini apakah harus ada pembaruan secara rutin? Saya sudah melakukan pembaruan yang pertama belum seminggu kok ada pembaruan lagi Masak harus pembaruan aplikasi ini diperpanjang Tolong pak buk mbak mas Admin diperbaiki lagi karena buang waktu dan kuota Mohon maaf bila kurang berkenan terima kasih,3,neutral
13895,2021-08-19 12:13:20,3.4.1,"Saat login di web, sertifikat ke 2 sudah terbit saat vaksin di bulan maret. Saat login di aplikasi (19 agustus) sertifikat tidak tersedia (diminta vaksin yg ke 2). Ko tidak syncron antara web dan aplikasi 😑 Mohon aplikasi untuk di update datanya.",3,neutral
13901,2021-09-07 10:50:59,3.4.5,Barusan download app nya. tapi masih bingung. Apa disini cuma bisa cek 1 data vaksinasi 1 org aja yg pake nomer yg sama dgn pendaftaran app ini? Misal cek identitas lain apa gak bisa ya? Karna kemarin sya daftar vaksin dgn nomer hp lain dan nomernya sudah mati. Pengen cek sertifikat pake nomer lain apa gak bisa ya?,3,neutral
13910,2021-07-08 22:59:35,3.3.4,"1. Saya ingin masukkan NIK dan email di profil. Tetapi OTP tidak dikirim ke email sama sekali. Coba via web, chapta salah terus padahal sudah memilih gambar yang sesuai. 2. Saya sudah vaksin di Kodim Pemkab. Bekasi tanggal 8 Juli 2021 kemarin, tapi sampai sekarang tidak dapat sms sertifikat. Saya cek di apk pun datanya masih belum ada.",3,neutral
13914,2021-09-11 18:13:27,,"Ada mines, saat kode OTP Dikirim ke nmr hp Via SMS sampai 3x, ternyata otp masuknya ke email 3x, perbaikilah, kasihan kalau yg tidak mengerti, gimana mau gampang daftar vaksin, info kode OTP saja masih salah. Sehingga orang binggung, nungguin OTP Di SMS tak kunjung masuk.",3,neutral
13915,2021-10-06 00:16:01,3.4.6,"Ada kendala di sertifikat vaksin kedua belum keluar, padahal apabila di cek lewat browser sudah ada. Tolong ditingkatkan lagi apk nya karena semua masyarakat membutuhkannya",3,neutral
13946,2021-07-21 01:07:40,3.3.6,"Ini gimana boss? Data dan kenyataan ga akurat,percuma saya divaksin kalo ga ada sertifikatnya.saya hidup dengan NIK yang sama sudah hampir 45 tahun tapi diaplikasi NIK saya ga terdaftar, Katanya suruh vaksin,terus suruh downlod aplikasi ini ada masalah tlp 119 ga ada yang nyambung Keminfo/developer yg terhormat,ternyata masalahnya dua angka terakhir NIK saya berbeda xx33 yg asli di acara vaksinasi jadi xx35😂😂paraaah...! Dan sertifikat atas no xx35 yg ada dan atas nama saya Wassalam!!!",3,neutral
13959,2021-08-05 08:24:31,3.4.0,"Menurut saya aplikasi ini belum bisa digunakan secara maksimal. Walaupun kita melakukan test Covid di RS/klinik di afiliasi Kemenkes, hasil tidak langsung link dgn paspor digital. Padahal tujuannya untuk mencegah pemalsuan dokumen. Tapi kenyataan di lapangan tidak semudah itu. Padahal data hasil sudah dilaporkan dlm sistem NAR.",3,neutral
13962,2021-09-06 04:13:43,3.4.5,"Waktu check-in di Mall, Scanner QR yang diatas tidak muncul-muncul.. loading terus. Jadi cukup lama proses mau check-in nya. Bisa menimbulkan antrian juga.",3,neutral
13963,2021-09-16 06:42:26,3.4.6,Daftar vaksin atau melengkapi data akun dengan no telepon minta verifikasi yang dikirim lewat SMS tapi berkali-kali dicoba SMS-nya ngga pernah dikirim... Kominfo ngga punya pulsa kali ya....,3,neutral
13995,2021-09-21 06:06:29,3.4.6,"Ketika update aplikasi data vaksin yg sebelumnya sdh keluar menjadi tdk keluar dan meminta memasukan nik dan nama lagi tapi tetap saj data sertifikat vaksin tdk ditemukan Ternyata saya harus registrasi ulang dan memindahkan tiketnya, padahal tdk ada perubahan data nomor TLP, harap diperbaiki.",3,neutral
14004,2021-09-20 11:47:11,3.4.6,"Kurang puas.. Kenapa ? Karena saya check sertifikat VAKSINASI k 2 saya belum terbit.. Padahal saya tdi sudah d vaksin k 2.. V sertifikat blm muncul juga.. Kalau sertifikat pertama ada muncul .. nah yang k 2 blum.. Tlong perbaiki & permudah system ini, soalnya ini bnyak d gunakan publik ( masyarakat ) semua kalangan kan 🙏",3,neutral
14021,2021-10-26 21:17:54,4.0.2,Untuk yg susah relogin karena opsi tombol masuknya hilang karena tertutup tombol navigasi coba di pengaturan androidnya ubah ukuran layar menjadi kecil dan coba login lg Dan untuk yang susah checkin buka google maps jangan lupa lokasi gps aktifkan tunggu sesaat agar posisi terlacak kemudian tekan tombol home bukan kembali lalu buka lagi aplikasi peduli lindungi coba checkin lagi.,3,neutral
14031,2021-05-23 14:57:35,3.2.6,"Saya sudah divaksin sejak bulan lalu 28 april. Tp ternyata sampai hari ini dan udh mau vaksin kedua sy blm dapat sms link sertifikat vaksin. Sy pikir, sy bisa dapatkan sertifikat tersebut melalui aplikasi. Tp ternyata nihil juga. Setelah sy cek masukkan NIK dan No.Hp ternyata hasilnya *NIK dan nomor HP tidak terdaftar diperiode ini*. Mohon solusinya kominfo sy harus bagaimana agar bs dapat serifikat tersebut. Terima kasih.",3,neutral
14041,2021-06-03 04:32:58,3.2.6,"Mengapa aplikasi ini tdk bisa jalan di HP xiaomi note 10 pro ? Padahal izin aplikasi dijalankan sdh di buka, di aplikasi samsung yg sdh di root jg tdk bisa. Padahal sblmnya bisa jalan aplikasi ini",3,neutral
14053,2021-08-24 06:26:13,3.4.3,"untuk aplikasinya bagus, cuma saya mau cek validasi NIK selalu keluar ""NIK anda tidak valid"" padahal jelas2 itu NIK bener dan nggak ada kesalahan waktu masukin NIK nya. sudah dicoba berkali2 pun tetap sama munculnya",3,neutral
14054,2021-10-03 14:37:47,3.4.6,"saya udh vaksin 1&2 tapi sertifikat kok ngk muncul ..gimana cara biar muncul ..padahal awalnya muncul yang pertama terus tak hapus apl nya ,terus download baru malah gk muncul semua...saran dong min?? udah pake website juga gk muncul",3,neutral
14055,2021-03-01 23:53:17,,"Saya kerja di bumn. Saya mengecek nomor KTP dan HP pada aplikasi ini, jawabannya nik dan nomor ponsel anda tidak terdaftar pada periode ini. saya coba mengecek melalui web pedulilindungi.id dengan memasukkan nama dan ktp, konfirmnya: siap divaksinasi. Data mana yang benar?",3,neutral
14067,2021-09-20 01:12:44,3.4.6,gak bisa daftar vaksin. nama sama no nik katanya gak valid???kok bisa ya? padahal udah di samain sama yg di ktp. di coba berkali kali masih tetep gak bisa ..😥😔. mohon solusinya pada para pengembang aplikasi ini. klo dah bisa aku ubah starnya jadi lima 😅,3,neutral
14075,2021-09-04 21:09:20,3.4.4,Setelah di download masih bisa di buka tapi dalam beberapa hari setelah download tidak bisa di buka lagi kurang optimal penggunaanya masak harus i delete dan download lagi setiap kali app tdk bisa di buka ...,3,neutral
14077,2021-09-09 13:55:50,3.4.5,"Registrasinya di web & bukanya di aplikasi. 🤦‍♂️Jadi banyak yg bingung setelah download & instal apl ternyata tidak bisa langsung dibuka akunnya, krn harus registrasi dulu ke web nya dulu 🙃.. Mudah2an info ini membantu",3,neutral
14082,2020-04-28 05:12:49,2.0.2,"Bintang 3 saja dulu. Aplikasinya masih meragukan, diketerangan zona hijau. Tapi dari data gugus tugas, didaerah saya sudah ada 2 orang yang positif covid-19. Mohon segera dicek lagi datanya.",3,neutral
14108,2021-08-26 16:20:22,3.4.3,Di perusahaan tempat saya bekerja sudah mulai diberlakukan setiap kali masuk area perusahaan diwajibkan scan barcode tp hari ini scan barcode error untuk semua pengguna app ini. Mohon untuk ditanggapi agar bisa normal kembali. Terima kasih.,3,neutral
14111,2021-09-09 12:59:18,3.4.5,Padahal udah di vaksin 2 hari lalu tapi engga langsung update sertifikat vaksin nya. Setiap masuk pake email engga langsung ada di email kode aktivasi nya. Di tunggu lama ga masuk masuk. Tolong di perbaiki kembali,3,neutral
14125,2021-07-10 15:39:55,3.3.4,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ السَّلاَمُ عَلَيْكُمْ وَرَحْمَةُ اللهِ وَبَرَكَاتُهُ Maw Tanya Kenapa dalam aplikasi ini. Sertifikat tidak terbaca hanya tertulis kode QR sj gambar tdk muncul. Bagaimana solusi terbaikNya agar sertifikat it ad. Dan cara download sertifnya bgmn..?🙏🙏,3,neutral
14129,2021-09-01 22:16:03,3.4.3,"Saya sudah vaksin Namun untuk menampilkan barcode tidak bisa dikarenakan saat melengkapi profil tidak bisa disimpan, pada saat memasukkan tgl lahir malah tidak keluar dikolom isiannya, Solusinya gimana ? Masak saya sudah vaksin tapi barcode tidak bisa keluar/dipakai padahal itu yg sangat diperlukan MOHON BANTUANNYA SOLUSINYA BAGAIMANA ?",3,neutral
14132,2021-10-08 11:19:39,3.4.6,"Saya sudah login, tinggal lengkapi profil. Pas di tanggal lahir nya udah dicantum tapi tetep kosong merah. Gara"" gabisa di bagian itu nyampe gabisa masuk ke roxy mas padahal mau benerin hp",3,neutral
14134,2021-09-11 05:10:14,3.4.5,"Aplikasi yang sangat payah. Saya kecewa. Bagaimana tidak, OTP tidak terkirim ke email malah email saya di-blacklist tanpa alasan. Sementara OTP lewat SMS ke hape gak pernah dikirim. Maunya apa sih?",3,neutral
14138,2021-09-10 16:38:10,3.4.5,"Aplikasinya bikin pusing . 1 nomer telpon di pake 3 orang tadi yg muncul sertifikatnya cuma yg daftar awal . Solusinya dong , masa udah vaksin tapi ga dapet sertifikat si .",3,neutral
14144,2021-09-08 06:28:33,3.4.5,"Sulit untuk aktivasi peduli lindungi, walaupun akhirnya bisa diaktivasi. Hp layar kecil tidak bisa menampilkan seluruh interface dengan sempurna",3,neutral
14150,2021-07-07 03:45:26,3.2.6,Pas awal instal lancar aja untuk cek sertifikat vaksin 1. Pas sekarang mau cek lagi untuk serifikat vaksin 2 jadi gak bisa. Tidak ada koneksi internet. Mohon untuk segera diperbaiki ya admin.,3,neutral
