,at,reviewCreatedVersion,content,score,sentiment
25496,2021-08-26 19:12:00,3.4.3,"Sudah bisa digunakan tapi belum bisa pasang foto, Lemot Banget saat diakses, minta supaya selalu bisa akses lokasi dan saya gak mau karena berisiko...",3,neutral
25539,2021-11-15 15:19:27,4.0.2,Aplikasi tidak bisa di gulir aplikasi yg sangat penting buat masyarakat tapi sayang tidak maksimal tolong untuk di tingkatkan lagi agar masyarakat bisa dengan mudah menggunakan aplikasi ini terima kasih,3,neutral
25543,2022-01-24 04:25:34,4.0.8,"Sering crash waktu edit ehac, jadi susah, ribet banget, not found terus. Tolong di perbaiki.",3,neutral
25544,2021-09-18 10:12:40,3.4.6,"Tolong di perbaiki bug si saat isi form tanggal lahir, tidak bisa di isi. Selalu saja kosong setelah di pilih tgal lahir nya.",3,neutral
25547,2021-09-29 23:54:29,3.4.6,"Kok,, buat ngecek sertifikat,, ngga bs,, cm ada ket,, sudh divaksin,, dan dibawah lihat sertifikat disini,, tp diklik,, balik lg ke awal periksa lgi,, gt terus,, capek deh ngecek,,",3,neutral
25554,2021-10-14 22:10:01,3.4.6,"Kenapa saya gk dapet email konfirmasi Udah tak coba berkali-kali, padahal pas pertama bisa Call center mana si udah saya wa gk dibaca di email pun gak dibales.",3,neutral
25563,2021-09-06 06:04:49,,"Diminta melakukan perubahan, tapi gak bisa di update. Lalap berputar-putar udah 5 jam. Apa yang terjadi ?? Paket unlimited nya, belum lewat tanggal. Trus, kenapa satu akun gak bisa daftar punya orang lain ??",3,neutral
25572,2021-11-18 14:10:35,4.0.2,Ini kok saya mau log in malah ngestuck di syarat dan kebijakan privasi ya... tolong dilerbaiki lagi saya butuh apk ini secepatnya terimakasih....,3,neutral
25574,2022-09-05 02:10:27,4.5.3,Aplikasi nya engga bisa di buka . Tolong di perbaiki secepat nya . Mempengaruhui jika ada perlu untuk memasuki ke area protokol untuk menggunakan aplikasi ini,3,neutral
25581,2021-09-02 10:11:55,3.4.3,"Terdapat masalah di bagian tracking maps ,terkadang lokasi nya tidak sesuai sama kondisi saat berada d tempat tersebut .",3,neutral
25584,2021-11-17 00:46:07,,Tolong untuk pihak developer mobile untuk buat versi lite karena untuk hape yang ukurannya kecil kesulitan klik setuju dan tidak bisa masuk,3,neutral
25607,2022-11-02 23:33:36,4.5.7,"Halo admin dan developer, saya ingin mengisi e-hac utk penerbangan domestik. Tetapi kolom pengisian e-hac versi lama tidak ada di pedulilindungi saya. Padahal saya sudah melakukan update. Apa yg harus saya lakukan?",3,neutral
25624,2022-12-06 01:06:56,4.5.9.1,Perbarui mulu bos.. Apkikasi nya lama mau log ini juga,3,neutral
25653,2022-11-26 16:07:24,4.5.8,Setelah update kok e hac nya ilang ya,3,neutral
25659,2021-07-11 16:36:56,3.3.4,"Saya ingin tanya,saya kenapa tidak memiliki sertifikat vaksin covid - 19 ya padahal sudah vaksin pertama? Saya sudah download aplikasi pedulilindungi tetapi saya cek  keterangannya ""NIK atau nomor ponsel anda tidak terdaftar pada periode ini.""?mohon info nya. Terimakasih",3,neutral
25686,2022-12-09 13:54:03,4.5.9.1,"gajelas bgt, kesel sndiri gabisa ganti no hp, gmn kalo kartunya hilang? kan yg dibutuhin itu nik, jadi susah temen saya buat pekerjaan kalo gini caranya, tolong segera perbaiki kak, ini menyangkut pekerjaan soalnya",3,neutral
25691,2022-11-09 04:40:51,4.5.7,"Kenapa sertifikat vacin saya jadi gak ada,,dulu dah ada di aplikasi ini",3,neutral
25709,2022-12-13 01:44:11,4.5.8,setiap kali ingin buka aplikasi selalu harus perbarui terlebih dahulu,3,neutral
25716,2023-01-04 10:47:58,4.5.9.1,Bagus tp agak lama loading nya,3,neutral
25718,2022-10-25 11:52:26,4.5.7,"Saya sudah divaksin tapi kenapa sertifikat vaksin saya tidak muncul,tulisannya tidak sesuai,padahal saya masih ingat kapan tanggal dan jenis vaksinnya",3,neutral
25719,2022-11-10 14:07:23,4.5.7,Certifikat vaksin saya sdh mau 4bln belum terbit juga ? Kenapa ya Sudah tanya ke puskesmas '''jawabannya sudah bisa 'saya cek di peduli lindungi blm ada juga certifikatnya ???? Cape dehhhhh,3,neutral
25741,2022-11-12 09:04:10,4.5.8,Sudah vaksin boster terus cek in selalu gagal dan kadang bisa warna kuning di suruh vaksin boster apk sangat tidak membantu,3,neutral
25797,2021-11-25 03:46:43,4.0.2,"Saran saja, kalau bisa dalam satu akun dapat mengakses sertifikat vaksin untuk lebih dari satu orang/nama. Jadi tidak perlu membuat akun lagi atau bolak-balik ganti akun.",3,neutral
25804,2022-12-13 03:28:52,4.5.9.1,Kenapa setiap kali buka aplikasi ny kudu upgrade terus,3,neutral
25817,2022-10-19 12:16:13,4.5.7,Cek sertifikasi vaksin masih error gk bisa sama sekali,3,neutral
25857,2022-11-20 00:12:07,4.5.8,Punya sya ko gak ada ehac nya padahal itu penting buat perjalanan,3,neutral
25865,2022-12-23 13:39:17,4.5.9.1,"Tolong di kasih fitur buat ganti no di awal masuk bang, saya ganti no ga bisa masuk akun nya, pake email juga g bisa tolong bantuan nya",3,neutral
25886,2022-10-25 12:33:26,4.5.7,Mau daftar ulang dusah sekali karena ganti nomor jadi susah,3,neutral
25890,2022-11-29 06:43:50,4.5.8,Kenapa saya tidak bisa masuk ke app saya jika nomor diganti ya🙏,3,neutral
25900,2020-04-19 10:19:24,1.4.0,Tdk terlalu menunjukkan kegunaan. Hrs aktifkan blutut. Klu org blm gunakan aplikasi ini artix tdk dpt kita ketahui ada atau tdk covid-19,3,neutral
25935,2022-11-08 19:59:38,4.5.7,Gimana sih GK bisa login lagi lagi gagal aduh bikin setres gmnh ini,3,neutral
25941,2021-10-25 11:30:42,4.0.2,Kenapa mulai Hari ini aplikasi ini tidak bisa di pakai? Sudah antri di stasiun pas mau barcode eh aplikasinya ga bisa dibuka Tolong lah coba perbaiki lagi,3,neutral
25978,2021-09-08 13:09:28,3.4.4,"Sebulan udah berapa kali minta update, ini gimana sih? Masa iyaa update terus terusan. Terlalu sering update. Baru minggu kemaren update sekarang disuruh update lagi..Saya turunin ke bintang 3 deh krna terlalu sering update...",3,neutral
25984,2021-10-01 06:27:21,3.4.6,"Belum terima pesan dari 1199 , vaksin tanggal 29 september ... Registrasi gagal terus... Padahal no hp yg tertera di kertas setelah vaksin sama untuk registrasi...",3,neutral
25985,2020-07-01 08:29:17,2.2.2,"Aplikasi ini belum akurat di kelurahan saya sudah ada yang terjangkit covid19 tetapi masih zona hijau, tolong untuk data bisa di perbarui lagi",3,neutral
25990,2022-01-13 08:31:20,4.0.7,"Mau masukin tanggal lahir aja kudu mundur jauh perbulan bertahun tahun. Belum loading. Isi data udah sesuai, Udah gitu sertifikat vaksin ga keluar. 👍",3,neutral
26010,2021-09-14 23:59:58,3.4.5,GA bisa masukin data tgl lahir n nik .. sedangkan kalo mau scan barcode mau masuk mall misalkan harus lengkap dulu datanya.. ini ga bisa.. jadi gmn nih????????,3,neutral
26018,2021-10-23 00:08:51,,"Maaf ini kok saya udah coba pake email sm nomor ko ttp ga bisa ya? Tulisannya user not found, aneh sih wkwk niat hati mau nyetak sertifikat malah ribet sendiri.",3,neutral
26022,2022-01-04 01:54:15,4.0.7,"Tulis tanggal lahir untuk klaim sertifikatnya terlalu repot harus manual geser sampai ketahun lahir, kalau lancar nggak masalah, ini macet2 terus, lebih baik kalau tanggal lahir diketik saja",3,neutral
26046,2021-07-09 11:40:25,3.3.4,"saya dapat SMS dari 1199 terus instal aplikasi ini tapi tidak bisa log in,link yg ada pada SMS dari 1199 juga tidak bisa dibuka,apa nanti setelah vaksin kedua bisa dibuka?",3,neutral
26051,2022-01-29 15:15:28,4.0.9,"kenapa setiap mau cek sertifikat vaksin aplikasinya selalu terhenti ya, yant lainnya aman, cuma sertifikat vaksinnya gabisa diliat karna selalu terhenti, mohon bantuannya, hp saya samsung galaxy prime",3,neutral
26055,2021-06-12 11:27:08,3.2.6,Saya kasih 3 bintang dlu...soalnya yg lain sudah bisa unduh sertifikatnya...punya saya malah sertifikat belum tersedia..di sms juga tidak..,3,neutral
26067,2022-02-07 15:13:11,4.0.91,"saya mau tanya? setelah saya update apl pedulilindungi ko sertifikat vaksin ya hilang malah jadi barcode doang, ga ada gambar sertifikatnya, itu kenapa ya, tolong di jawab",3,neutral
26105,2022-03-18 13:19:09,4.1.1,Ribet harus klaim sertifikat faksin. Gk mau automatis masuk. Trus masukin tanggal lahir gk bisa manual aja. Harus geser satu2 tiap bulan. Bayangin kalo yg kelahiran tau 70. Ampe patah tuh jari geser2 satu satu.,3,neutral
26110,2020-04-16 09:54:46,1.3.0,"Menarik, langsung saya instal bersamaan 2 perangkat ditempat yg sama notifnya berbeda yang satu zona aman yang satu lagi zona merahh... bli jelass, jangan bikin masyarakat bingung",3,neutral
26144,2021-07-09 09:02:47,3.3.4,Setelah diperbarui malah ga bisa buka sertifikat vaksin. Malah keluar otomatis mulu. Tolong diperbaiki,3,neutral
26191,2021-09-15 23:31:43,3.4.6,"Dibuka sering muter2 doang, harus diulang br bisa. Kadang sekali ngulang udh bs, kadang muter2 sampe pengen banting hp.",3,neutral
26204,2021-10-01 10:00:02,3.4.6,"Aplikasinya bagus, tapi kenapa pas saya check in selalu kuning akhir2 ini ya padahal awalnya hijau terus, vaksin dah dua kali lho dan ada sertifikatnya juga di aplikasinya",3,neutral
26209,2021-08-12 16:29:48,3.4.1,Saya sudah vaksin tgl 31 Juli 2021..di Sasono Hinggil Yogyakarta kenapa sertifikatnya tidak bisa keluar.. padahal data yg saya input valid.. masalah nya ada dimana dan kenapa.. Terima kasih,3,neutral
26218,2021-09-06 03:59:46,3.4.5,"kenapa setelah update malah gak bisa login??? kode otp gak dapet,, udah di resfresh berkali-kali tapi tetap aja",3,neutral
26228,2020-04-21 08:02:06,,awal nyoba ok lancar. tp knpa pas buka lagi ko kluar scra tiba² yah ?? dn waktu mau masuk lgi juga kluar scra tiba²..?? tu knpa min ?,3,neutral
26235,2021-06-22 15:57:29,3.2.6,"Kok tiba-tiba aplikasi tidak bisa dibuka, dikatakan hp saya telah di jailbreak/root, padahal hp ngga pernah saya utak atik. Tolong diperbaiki.",3,neutral
26264,2022-02-21 15:58:18,4.1.0,"Mohon maaf vaksin pertama anak saya sudah dilakukan beberapa hari yang lalu, tetapi sertifikatnya belum keluar, cek diaplikasi belum juga ada, SMS juga belum ada bagaimana solusinya. Terimakasih",3,neutral
26274,2021-08-27 12:22:43,3.4.3,Aplikasi ga jelas ga mutu blas. Masa saya udh d vaskin 2 kali d web pedulilindungi ada sertifikatnya diaplikasi ga ada .mohon diperbaiki,3,neutral
26278,2021-09-19 11:19:43,,"sorry semenjak diupdate, setiap akan login dengan no hp yg sama/email yang sama selalu muncul user not found atau invalid. Mohon responsenya",3,neutral
26280,2021-07-27 11:33:20,3.3.6,"aplikasi sering susah di akses,entah down karena saat ini sangat banyak yg mengakses atau memang aplikasinya yg belum sempurna",3,neutral
26283,2022-05-17 01:10:24,,Saya kasih bintang 3 karena setelah di update malah data vaksin saya jadi tidak terdaftar dan tidak ada padahal nomernya tetap.Tolobg diperbaiki.Terima kasih,3,neutral
26301,2021-09-30 18:19:25,3.4.6,"Tolong perbaiki data saya. Saya belum divaksin karna ditolak tetapi data saya sudah terinput. Dan waktu saya vaksin pihak RS tidak bisa menginput data saya karna sebelumnya sudah ada. Yg ditolak menggunakan vaksin pfizer, dan saya sudah vaksin jenis moderna. Kalau belum dirubah nanti saya tidak bisa mendapatkan vaksin dosis kedua, karna berbeda jenis vaksin.",3,neutral
26310,2022-05-18 00:15:40,4.0.5,"Bagus cuma,semenjak ada info harus di perbarui,di pencet tidk trima ksh biasa ny bisa sekrng kok gk bisasuka keluar sendiri,mau di perbarui tapi penuh gimna ini,mau nge hapus apa lgi ini,file file bnyk yang penting masa harus di hapus sihh",3,neutral
26314,2022-01-30 09:41:35,4.0.9,"Akun saya tidak bisa masuk,karena kode verifikasi tidak diterima diemail. Diemail saya tidak masuk. Sudah saya update versi terbaru tapi masih belum bisa. Mohon dibantu ya kak",3,neutral
26323,2021-09-17 06:14:26,3.4.6,"Kenpa yaa ketika mau atur tanggal lahirr, gak bisa ke klik, soalnya saya perlu sertifikatnya, mohon tanggapan nyaa. Terimakasih",3,neutral
26326,2021-07-03 10:02:39,3.2.6,"Saya sudah vaksin tahap pertama, sudah bisa lihat sertifikatnya. Sedangkan suami saya kok tidak terdaftar NIK nya, padahal vaksin dihari yang sama dan tempat yg sama. Mohon bantuannya min agar bisa register dan dapat sertifikat nya",3,neutral
26332,2021-08-28 04:46:24,3.4.1,Aplikasi buruk .masa saya sudah vaccine ke dua ..result masih vaccine 1 .terus serfikat tidak bisa dibuka lagi .kalau belum fix ini aplikasi tidak usah dipromosiin .thanks,3,neutral
26363,2021-10-05 02:49:01,3.4.6,"Sertifikat saya tidak bisa terlihat otomatis di aplikasi, baik di paspor digital atau akun. Mohon dimudahkan",3,neutral
26367,2021-10-31 05:02:25,4.0.2,"Maaaf untuk Pihak pengembang peduli lindungi, Saya disini mengalami kendala yaitu saat buka apk ini Hanya sampai dibagian centang setuju kebijakan privasi, tidak ada tombol apapun disana, Tolong segera respon ini diperlukan untuk sekolah, Dan tolong diperbaiki, di buat responsive juga kodinganya.",3,neutral
26387,2021-08-26 08:58:24,3.4.3,"Pengisian tanggal lahir ribet tidak efektif,,, Sangat menyusahkan Masa mesti tekan berkali kali untuk mencari tanggal, bulan, tahun kelahiran",3,neutral
26428,2021-09-09 15:42:19,3.4.5,ini yg untuk versi web nya...ada bagian suruh isi tgl lahir...pas mau pindah ganti bulan malah gak bisa...tolong segera diperbaiki...,3,neutral
26436,2020-04-18 12:53:32,1.4.0,"Knpa ya awal nya bisa di pake berfungsi, tpi skrng susah buat di update lokasi. Tolong di perbaiki",3,neutral
26460,2021-06-16 05:44:57,3.2.6,Saya install aplikasi ini utk coba daftar vakain. Tapi setelah saya masukin no NIK.. Kok tertulis NIK saya tdk terdaftar dlm program vaksin ini.. Maksutnya gimana ya..,3,neutral
26463,2022-02-15 12:16:13,4.1.0,"Ini setelah diperbarui kok malah ga bisa kebuka ya, baru masuk aplikasi tiba2 langsung keluar sendiri, mohon solusinya, terima kasih",3,neutral
26468,2021-07-31 02:04:17,3.4.0,"Saya udah dapat sertifikat vaksin pertama tapi ko nama depan (panjangannya ) g ada y,, tanggal lahirnya beda lg tidak sesuai KTP aslinya. Tolong dibantu",3,neutral
26477,2021-08-24 00:57:10,3.4.2,Bintang tiga dulu aplikasi masih belum stabil di harapkan kalau aplikasi ini untuk tempat umum tolong di stabilkan lagi agar lebih mempermudah pemakaian,3,neutral
26501,2021-08-03 18:20:12,3.4.0,"Saya sudah vaksin ke 1 , download aplikasi ini lancar dan sertifikat vaksin ke 1 pun sudah ada , tapi kenapa selalu muncul notifikasi ""terjadi kesalahan silahkan coba lagi "" ?",3,neutral
26530,2022-09-22 09:38:10,4.5.4,sudah download tp setiap mau daftar malah katanya Nama dan NIK tidak sesuai dengan KTP padahal yg daya masukkan datanya sesuai dengan KTP saya,3,neutral
26546,2022-10-07 10:54:58,4.5.6,"Maaf pak kalau bisa jgn sering2 perbaruin, hp nya saya jadul RAM tidak cukup jadi susah. Terima kasih.",3,neutral
26550,2022-01-11 12:41:50,4.0.7,"Oalah nDan. Nih aplikasi rada-rada emang. Langkah akhir Daftar Vaksin kan dikirim OTP via SMS kan nDan. Inget ya ""via SMS"". Tapi malah dikirim via Email. Ya nggak ngeh kitanya. Mata lempeng aja liatin notif SMS kok ngga muncul. Request kode OTP lagi. Tetep notif SMS ngga muncul. Cancel dah. Pas rutinitas cek email, ada tuh email dari Pedulilindungi. Isinya kode OTP. Astagaaaaaaaa. Mo via Email apa via SMS sih nDan? Benerin bosss",3,neutral
26574,2021-11-08 09:55:27,4.0.2,"Mohon di revisi kembali untuk hp yang layarnya kecil tulisan ""saya setuju"" terpotong/tidak ada saran saya untuk aplikasi bisa dibuat scroll naik turun",3,neutral
26590,2021-10-13 13:45:35,,"Mengapa saya tidak bisa menginstal aplikasi ini? Kalau masalahnya dari hp saya, mengapa aplikasi yang lain bisa didonload sedangkan aplikasi peduli lindungi tidak bisa. Mohon petunjuk. Terima kasih",3,neutral
26592,2021-08-14 23:48:47,3.4.1,"Setelah aplikasi ini terinstall , bagi yg belum punya akun harus buat akun lebih dulu, tapi kenapa gak bisa di klik untuk daftar akun baru..??? Apa harus di uninstall lagi..",3,neutral
26595,2021-06-12 09:03:41,3.2.6,"Hallo, saya sudah di vaksin tgl 9 juni kemarin tapi sampai saat ini blm nerima sms dari 1199 sedang kan istri saya di vaksin sama wkt itu sore nya udah dapat sms apakah data saya tidak terdata atau gimana mohon info nya ? Login ke aplikasin pedulilindungi juga gak bisa?",3,neutral
26596,2022-03-13 22:10:33,4.1.16,Kalau registrasi akun tidak ada masalah. Yang saya tanyakan kenapa foto profil tidak bisa diganti? Kalau di web pedulilindungi.id malah tidak ada pilihan edit foto profil. Gimana sih ini tanya nya apa jawabnya apa.. 🤦,3,neutral
26597,2021-08-22 16:43:19,,"Pas buka disuruh perbarui. Pas diklik perbarui gak ada update di playstore. Diklik buka disuruh perbarui, diklik lagi ga ada! Lah nih apk eror apa hp aku yg erorr woiiii!!!",3,neutral
26610,2022-12-14 03:03:26,4.5.9.1,Saya udh lama lapor buat mnta sertifikat vaksin.. sampai sekarang ga da respons nya.. tolong solusi nya,3,neutral
26621,2021-11-27 09:26:07,4.0.5,"Pengisian tgl lahir tidak praktis, harus tap berkali kali untuk bisa ke tahun kelahiran. Tolong diperbaiki.",3,neutral
26653,2021-06-26 16:08:19,3.2.6,"Halo, saya sudah menjalani vaksin pertama pagi tadi. Akan tetapi ada kekeliruan dalam pengisian nomor HP yang didata ternyata sudah tidak aktif sehingga tidak bisa menerima SMS konfirmasi. Apakah saya bisa mengajukan perubahan data nomor HP untuk mengecek sertifikat digital vaksin? Terima kasih",3,neutral
26656,2020-04-17 23:03:22,1.3.0,"ketika buka notifikasi, tidak bisa SCROLLING ke bawah, jadi tidak bisa baca poim ke 2 untuk ketika berada di zona merah",3,neutral
26667,2021-06-23 14:05:07,3.2.6,"Knpa saya blm dapat sertifikat .udh saya ulang"" registrasi di pedulilindungi tapi tetep aja nggk kluar sertifikatnya dan blm dapat SMS sampai saat ini",3,neutral
26686,2021-07-24 10:23:44,3.3.6,"Kesulitan ganti data di aplikasi , mohon bantuan nya , notif ""email sudah terdaftar"" padahal email baru digunakan dftar d akun itu saja",3,neutral
26701,2021-09-02 01:36:13,3.4.3,Error error error.. Sering down. Perbaiki lagi sistem.(masih sangat buruk) Brguna mungkin... Tapi minim support...,3,neutral
26721,2021-11-14 05:34:18,4.0.2,"Ini kenapa kok nggk bisa masuk ya, itu layar hp punya saya kecil dan pas masuk bisanya yg layar hpnya besar. Pas masuk ada tulisannya nah berhubung layar hp saya kecil jdi enggk ada tulisannya ini bagaimana ya",3,neutral
26734,2021-11-16 02:50:24,4.0.2,"Setelah masukin kode OTP tiba2 keluar sendiri,dengan tulisan"" sayang pedulilindungi telah berhenti"", setelah itu tidak bisa masuk ke aplikasi nya",3,neutral
26742,2021-07-27 11:48:42,3.4.0,kasih 3 dulu tidak bisa mencetak sertivikat sudah fuksin.. masih error padahal ada keterangan sudah vaksin ke 2 setelah mau cetak sertifikat tidak keluar,3,neutral
26745,2021-09-30 10:31:19,3.4.6,"Sudah vaksin kedua tapi di cek di aplikasi peduli lindungi gak muncul sertifikat vaksinnya, sedangkan tetangga saya muncul sertifikat vaksinnya, aplikasinya perlu diperbaiki dan selalu di-update",3,neutral
